left_right_vel;for_back_vel;up_down_vel;yaw_vel;target_x;target_side_len;target_y
0.0;0.0;0.0;0.0;0.528125;0.23958333333333334;0.5152777777777777
0.0;0.0;0.4;0.0;0.5302083333333333;0.271875;0.35138888888888886
0.425;0.25;0.0;0.275;0.08958333333333333;0.17395833333333333;0.4722222222222222
0.0;0.0;0.275;0.0;0.4947916666666667;0.265625;0.37083333333333335
0.0;0.375;0.575;0.0;0.475;0.14270833333333333;0.22777777777777777
0.0;0.0;0.0;0.0;0.553125;0.23541666666666666;0.5291666666666667
0.0;-0.2;0.625;0.0;0.5041666666666667;0.33229166666666665;0.2388888888888889
0.225;0.0;0.225;0.175;0.26979166666666665;0.2604166666666667;0.37777777777777777
-0.175;0.0;0.0;0.0;0.6333333333333333;0.24479166666666666;0.5333333333333333
0.0;-0.175;-0.575;0.0;0.5291666666666667;0.27395833333333336;0.7555555555555555
0.0;-0.35;0.2;0.0;0.5625;0.25;0.4
0.0;0.0;-0.65;0.0;0.5145833333333333;0.21979166666666666;0.8263888888888888
0.175;-1.0;-0.275;0.175;0.3229166666666667;0.5291666666666667;0.6305555555555555
0.0;0.0;-0.2;0.0;0.42916666666666664;0.25;0.6055555555555555
0.0;0.55;-0.75;0.0;0.5239583333333333;0.25;0.7638888888888888
0.0;-0.175;0.25;0.0;0.5145833333333333;0.34375;0.40694444444444444
-0.175;0.4;0.0;0.0;0.575;0.13854166666666667;0.49444444444444446
-0.25;-0.175;-0.325;-0.175;0.74375;0.2708333333333333;0.6722222222222223
-0.175;-0.925;-0.25;-0.175;0.6822916666666666;0.4791666666666667;0.6138888888888889
0.3;0.2;0.275;0.2;0.159375;0.196875;0.3625
0.0;0.175;0.0;0.0;0.490625;0.19583333333333333;0.45555555555555555
0.175;0.325;-0.2;0.175;0.2989583333333333;0.16354166666666667;0.5791666666666667
0.2;0.175;0.175;0.175;0.28958333333333336;0.21979166666666666;0.44305555555555554
0.275;0.475;0.225;0.175;0.19375;0.16770833333333332;0.38472222222222224
-0.2;0.275;-0.85;-0.175;0.6791666666666667;0.20416666666666666;0.8625
0.0;-0.5;-0.525;0.0;0.49270833333333336;0.3927083333333333;0.7291666666666666
0.0;-0.175;0.325;0.0;0.5166666666666667;0.2833333333333333;0.3472222222222222
-0.175;0.425;0.175;-0.175;0.7010416666666667;0.13229166666666667;0.45555555555555555
0.0;-0.525;-0.175;0.0;0.540625;0.37604166666666666;0.5069444444444444
0.0;0.275;-0.325;0.0;0.5416666666666666;0.17083333333333334;0.6305555555555555
-0.25;0.175;-0.75;-0.175;0.7489583333333333;0.21666666666666667;0.8166666666666667
0.0;-0.175;-0.275;0.0;0.4427083333333333;0.2864583333333333;0.6347222222222222
0.175;0.0;0.0;0.175;0.32083333333333336;0.23645833333333333;0.6013888888888889
0.0;-0.2;-0.2;0.0;0.46145833333333336;0.30104166666666665;0.6
-0.175;-0.65;0.425;0.0;0.58125;0.40208333333333335;0.4125
0.0;0.175;-0.775;0.0;0.5302083333333333;0.19895833333333332;0.8666666666666667
0.0;-1.0;-0.175;0.0;0.53125;0.5875;0.5847222222222223
0.4;-0.2;0.425;0.25;0.18541666666666667;0.25;0.30694444444444446
0.45;0.25;0.175;0.3;0.0875;0.175;0.4305555555555556
0.45;0.475;-0.175;0.3;0.06041666666666667;0.121875;0.5777777777777777
-0.45;0.525;0.45;-0.3;0.9395833333333333;0.11979166666666667;0.28055555555555556
-0.375;0.175;-0.25;-0.25;0.8885416666666667;0.18645833333333334;0.6555555555555556
-0.25;0.875;0.0;-0.175;0.76875;0.10104166666666667;0.48333333333333334
-0.175;-0.175;-0.625;0.0;0.6052083333333333;0.2760416666666667;0.7736111111111111
0.0;0.575;-0.25;0.0;0.48333333333333334;0.09270833333333334;0.6111111111111112
-0.325;0.2;0.175;-0.2;0.7739583333333333;0.19791666666666666;0.4125
0.0;-0.5;0.4;0.0;0.42083333333333334;0.38958333333333334;0.3902777777777778
-0.2;0.55;0.0;-0.175;0.7;0.10625;0.5222222222222223
0.0;0.0;0.45;0.0;0.46770833333333334;0.2635416666666667;0.3
0.0;0.225;0.0;0.0;0.490625;0.18854166666666666;0.46944444444444444
0.375;0.525;-0.425;0.25;0.121875;0.10729166666666666;0.6916666666666667
-0.3;-0.425;0.0;-0.2;0.815625;0.34479166666666666;0.49722222222222223
0.0;0.375;0.275;0.0;0.5260416666666666;0.15416666666666667;0.3958333333333333
0.0;-0.325;0.0;0.0;0.4666666666666667;0.34270833333333334;0.4652777777777778
0.0;0.2;0.0;0.0;0.49895833333333334;0.19895833333333332;0.49722222222222223
-0.2;-1.0;0.0;-0.175;0.715625;0.5197916666666667;0.5375
0.35;-0.225;-0.575;0.225;0.159375;0.30520833333333336;0.7416666666666667
-0.225;0.175;-0.7;-0.175;0.7385416666666667;0.22395833333333334;0.8208333333333333
-0.175;-0.225;0.65;-0.175;0.7083333333333334;0.284375;0.18888888888888888
0.525;-0.175;-1.0;0.35;0.028125;0.25;0.9263888888888889
0.0;0.2;-0.525;0.0;0.46979166666666666;0.184375;0.7333333333333333
0.35;-0.175;0.325;0.225;0.17395833333333333;0.3177083333333333;0.45416666666666666
0.0;0.0;0.425;0.0;0.44166666666666665;0.24270833333333333;0.26944444444444443
0.0;0.55;0.75;0.0;0.5635416666666667;0.15625;0.10416666666666667
0.0;0.225;-0.45;0.0;0.5770833333333333;0.18333333333333332;0.7
-0.175;-0.425;-0.55;0.0;0.59375;0.38229166666666664;0.7402777777777778
-0.45;0.3;-0.2;-0.3;0.8958333333333334;0.20729166666666668;0.5861111111111111
0.4;0.175;0.875;0.25;0.10625;0.21354166666666666;0.15555555555555556
-0.525;0.0;0.675;-0.35;1.0;0.25;0.20555555555555555
0.325;0.2;-0.2;0.2;0.21041666666666667;0.1875;0.5875
0.3;0.0;1.0;0.2;0.209375;0.25;0.0
0.225;-1.0;-0.175;0.175;0.27395833333333336;0.5458333333333333;0.5166666666666667
0.175;0.275;0.0;0.0;0.39895833333333336;0.16770833333333332;0.48055555555555557
0.475;0.0;0.3;0.3;0.04895833333333333;0.25;0.3763888888888889
0.0;0.175;0.0;0.0;0.4375;0.21666666666666667;0.4861111111111111
-0.3;-0.325;-0.175;-0.2;0.76875;0.30520833333333336;0.5638888888888889
0.0;0.0;1.0;0.0;0.428125;0.25;0.0
0.0;0.4;0.325;0.0;0.5572916666666666;0.14583333333333334;0.3541666666666667
-0.425;0.4;0.25;-0.275;0.9364583333333333;0.12604166666666666;0.3680555555555556
0.0;-0.175;-0.325;0.0;0.4552083333333333;0.2677083333333333;0.6611111111111111
0.0;0.0;-0.175;0.0;0.4625;0.2375;0.5569444444444445
0.45;0.8;0.0;0.3;0.058333333333333334;0.11666666666666667;0.49444444444444446
0.4;0.175;0.0;0.275;0.11145833333333334;0.22291666666666668;0.4722222222222222
0.0;0.2;0.0;0.0;0.565625;0.19583333333333333;0.5083333333333333
0.0;0.0;0.0;0.0;0.5614583333333333;0.24479166666666666;0.4777777777777778
0.0;0.0;0.0;0.0;0.4708333333333333;0.23333333333333334;0.4847222222222222
0.175;0.275;0.25;0.0;0.42083333333333334;0.175;0.3861111111111111
0.0;0.9;0.175;0.0;0.4875;0.09791666666666667;0.4125
0.0;-0.275;0.0;0.0;0.45416666666666666;0.3572916666666667;0.49027777777777776
-0.425;0.325;-0.325;-0.275;0.9322916666666666;0.13333333333333333;0.6555555555555556
-0.175;-1.0;-0.175;0.0;0.5927083333333333;0.590625;0.5791666666666667
0.0;0.0;0.0;0.0;0.5395833333333333;0.24895833333333334;0.4777777777777778
0.0;0.0;0.225;0.0;0.47708333333333336;0.259375;0.4041666666666667
-0.325;0.45;0.425;-0.2;0.8197916666666667;0.12916666666666668;0.3
-0.25;-0.175;0.325;-0.175;0.7979166666666667;0.2916666666666667;0.36944444444444446
0.0;0.175;0.0;0.0;0.4322916666666667;0.22395833333333334;0.5236111111111111
-0.325;0.375;0.475;-0.2;0.8125;0.15;0.3013888888888889
0.0;0.0;0.0;0.0;0.4822916666666667;0.25833333333333336;0.5069444444444444
0.35;0.325;0.65;0.225;0.19166666666666668;0.171875;0.225
-0.4;0.175;0.175;-0.275;0.878125;0.23958333333333334;0.4444444444444444
0.175;0.175;0.275;0.0;0.4666666666666667;0.21666666666666667;0.34305555555555556
0.25;0.175;-0.2;0.175;0.23333333333333334;0.21458333333333332;0.5944444444444444
-0.525;0.0;0.0;-0.35;1.0;0.25;0.5166666666666667
0.0;-0.225;-0.225;0.0;0.44895833333333335;0.2989583333333333;0.6430555555555556
0.0;0.0;0.0;0.0;0.48333333333333334;0.26458333333333334;0.5055555555555555
0.525;0.0;-0.425;0.35;0.0;0.25;0.6888888888888889
0.0;-0.175;0.225;0.0;0.5270833333333333;0.284375;0.3972222222222222
0.0;-0.35;0.175;0.0;0.5260416666666666;0.334375;0.45
0.0;0.425;0.625;0.0;0.4583333333333333;0.1375;0.20555555555555555
0.0;0.175;0.2;0.0;0.5572916666666666;0.23333333333333334;0.4125
0.175;-0.3;0.375;0.0;0.4166666666666667;0.25;0.3194444444444444
0.35;0.55;-0.4;0.225;0.14479166666666668;0.09791666666666667;0.6861111111111111
-0.275;0.0;-0.25;-0.175;0.75625;0.26875;0.6388888888888888
-0.325;0.0;0.6;-0.2;0.878125;0.24166666666666667;0.37083333333333335
0.35;0.2;0.25;0.225;0.17291666666666666;0.19166666666666668;0.375
0.3;-0.2;-0.175;0.2;0.24479166666666666;0.29791666666666666;0.5055555555555555
0.0;-0.3;0.475;0.0;0.46458333333333335;0.32083333333333336;0.2513888888888889
-0.225;0.35;0.5;-0.175;0.7291666666666666;0.15;0.26666666666666666
0.0;0.4;0.225;0.0;0.4979166666666667;0.1375;0.3972222222222222
0.0;0.175;0.0;0.0;0.4739583333333333;0.203125;0.49444444444444446
-0.225;-0.8;0.0;-0.175;0.6885416666666667;0.5177083333333333;0.5013888888888889
-0.4;0.175;0.0;-0.25;0.8947916666666667;0.20833333333333334;0.5069444444444444
0.3;0.325;0.375;0.2;0.23020833333333332;0.15104166666666666;0.30972222222222223
0.275;-0.675;-0.375;0.175;0.22083333333333333;0.44166666666666665;0.6736111111111112
-0.175;-1.0;-0.175;0.0;0.5822916666666667;0.55625;0.5722222222222222
0.175;0.55;-0.175;0.0;0.415625;0.09479166666666666;0.5513888888888889
0.275;0.175;-0.775;0.175;0.22916666666666666;0.19895833333333332;0.8625
-0.175;-0.25;0.25;0.0;0.6177083333333333;0.3125;0.3875
0.0;0.375;0.5;0.0;0.4791666666666667;0.14479166666666668;0.2513888888888889
0.0;0.175;-0.4;0.0;0.5479166666666667;0.21875;0.6930555555555555
0.0;0.225;-0.175;0.0;0.49270833333333336;0.18958333333333333;0.5972222222222222
0.45;0.5;-0.275;0.3;0.07083333333333333;0.14166666666666666;0.6194444444444445
0.0;0.4;-0.8;0.0;0.48333333333333334;0.13645833333333332;0.8430555555555556
0.0;-0.2;0.25;0.0;0.5572916666666666;0.3020833333333333;0.3888888888888889
0.0;0.175;0.175;0.0;0.565625;0.21979166666666666;0.4222222222222222
0.375;0.175;-0.8;0.25;0.13645833333333332;0.19479166666666667;0.8680555555555556
0.0;0.175;0.2;0.0;0.5260416666666666;0.24166666666666667;0.40694444444444444
0.0;0.45;-0.65;0.0;0.48333333333333334;0.115625;0.7833333333333333
-0.225;-0.175;0.0;-0.175;0.725;0.275;0.5069444444444444
0.425;0.3;0.625;0.275;0.08645833333333333;0.17291666666666666;0.24861111111111112
-0.325;0.0;0.275;-0.225;0.828125;0.246875;0.37916666666666665
0.35;-0.175;0.3;0.225;0.13020833333333334;0.26145833333333335;0.32222222222222224
0.375;0.0;-0.2;0.25;0.11145833333333334;0.22291666666666668;0.5958333333333333
0.375;0.35;-0.275;0.25;0.13333333333333333;0.16041666666666668;0.6486111111111111
0.45;0.475;0.0;0.3;0.0625;0.11979166666666667;0.5388888888888889
-0.225;-0.175;0.0;-0.175;0.7083333333333334;0.28854166666666664;0.5027777777777778
0.0;0.175;0.175;0.0;0.46875;0.221875;0.42916666666666664
0.275;-0.175;-0.2;0.175;0.2604166666666667;0.278125;0.5861111111111111
0.0;0.175;0.175;0.0;0.45416666666666666;0.21354166666666666;0.4305555555555556
0.0;-1.0;-0.175;0.0;0.49270833333333336;0.6072916666666667;0.5791666666666667
0.0;0.375;0.55;0.0;0.4791666666666667;0.16354166666666667;0.25833333333333336
0.175;-0.4;-0.175;0.175;0.2916666666666667;0.36354166666666665;0.5125
0.25;0.325;-0.875;0.175;0.27291666666666664;0.15625;0.8944444444444445
0.0;0.25;0.0;0.0;0.5322916666666667;0.18125;0.46944444444444444
0.0;0.0;-0.475;0.0;0.5510416666666667;0.24479166666666666;0.7166666666666667
-0.375;0.175;-0.475;-0.25;0.8479166666666667;0.20208333333333334;0.7041666666666667
0.0;0.45;-0.375;0.0;0.484375;0.13645833333333332;0.6611111111111111
0.275;0.225;0.575;0.175;0.24895833333333334;0.1875;0.25833333333333336
-0.375;0.175;0.4;-0.25;0.8197916666666667;0.20833333333333334;0.3
0.0;0.175;0.175;0.0;0.56875;0.21354166666666666;0.44166666666666665
0.225;-1.0;0.275;0.175;0.33541666666666664;0.5072916666666667;0.34444444444444444
0.0;0.0;0.0;0.0;0.5375;0.23125;0.5152777777777777
-0.4;0.0;0.0;-0.25;0.8791666666666667;0.23958333333333334;0.5083333333333333
0.3;0.5;0.475;0.2;0.18854166666666666;0.11145833333333334;0.2652777777777778
0.175;-0.225;-0.175;0.0;0.4270833333333333;0.3072916666666667;0.5388888888888889
0.0;0.0;1.0;0.0;0.4822916666666667;0.25;0.0
-0.175;0.0;0.0;0.0;0.5677083333333334;0.253125;0.4847222222222222
-0.175;-0.175;-0.175;0.0;0.59375;0.2875;0.5666666666666667
0.175;0.175;0.575;0.0;0.44479166666666664;0.19791666666666666;0.23055555555555557
0.0;0.0;0.225;0.0;0.48333333333333334;0.25416666666666665;0.3861111111111111
-0.4;0.175;-0.4;-0.25;0.8864583333333333;0.22291666666666668;0.6875
0.35;0.3;-1.0;0.225;0.17395833333333333;0.25;0.8611111111111112
0.0;0.0;-0.425;0.0;0.540625;0.22395833333333334;0.6875
0.175;-0.175;0.0;0.0;0.42083333333333334;0.28854166666666664;0.4736111111111111
0.0;0.175;0.0;0.0;0.528125;0.21875;0.5263888888888889
-0.275;0.175;-0.25;-0.175;0.7729166666666667;0.20729166666666668;0.6013888888888889
0.225;0.675;0.3;0.175;0.27708333333333335;0.13645833333333332;0.3611111111111111
-0.375;0.225;-0.275;-0.25;0.8416666666666667;0.17604166666666668;0.6166666666666667
0.175;-0.575;0.0;0.175;0.3229166666666667;0.41041666666666665;0.46111111111111114
0.275;-0.6;0.5;0.175;0.2760416666666667;0.421875;0.3
0.2;0.325;0.35;0.175;0.271875;0.15104166666666666;0.31805555555555554
-0.4;0.175;-0.225;-0.275;0.8760416666666667;0.22083333333333333;0.5930555555555556
-0.35;-0.175;-0.525;-0.225;0.85;0.2989583333333333;0.7375
-0.175;0.175;-0.175;-0.175;0.65625;0.240625;0.5347222222222222
0.35;0.425;0.5;0.225;0.1875;0.13958333333333334;0.25277777777777777
-0.275;0.25;0.275;-0.175;0.7958333333333333;0.18645833333333334;0.3875
0.0;0.175;0.0;0.0;0.51875;0.20520833333333333;0.5236111111111111
0.0;0.425;0.225;0.0;0.509375;0.13333333333333333;0.3875
-0.175;0.175;-0.775;-0.175;0.659375;0.20520833333333333;0.8625
0.525;0.0;0.0;0.35;0.0;0.25;0.5291666666666667
0.3;0.225;0.2;0.2;0.22708333333333333;0.18541666666666667;0.41388888888888886
-0.4;0.175;-0.175;-0.275;0.8989583333333333;0.2;0.5847222222222223
0.0;0.3;-0.225;0.0;0.46458333333333335;0.16041666666666668;0.6027777777777777
0.0;-0.25;-0.175;0.0;0.453125;0.3177083333333333;0.5666666666666667
0.325;0.225;-0.575;0.2;0.10520833333333333;0.20833333333333334;0.8597222222222223
0.0;-0.325;0.25;0.0;0.4395833333333333;0.25;0.3875
0.55;-0.175;-0.425;0.375;0.010416666666666666;0.25;0.675
-0.45;0.5;-0.3;-0.3;0.9385416666666667;0.11979166666666667;0.6430555555555556
0.225;0.0;0.0;0.175;0.27708333333333335;0.23958333333333334;0.4736111111111111
-0.35;0.2;0.225;-0.225;0.846875;0.19895833333333332;0.39861111111111114
-0.3;-0.375;0.4;-0.2;0.796875;0.25;0.30416666666666664
0.0;0.175;-0.175;0.0;0.42291666666666666;0.20416666666666666;0.575
-0.45;0.475;-0.35;-0.3;0.9385416666666667;0.12083333333333333;0.6555555555555556
-0.175;-0.175;0.525;-0.175;0.6302083333333334;0.26666666666666666;0.25416666666666665
0.575;-0.25;-0.75;0.375;0.0;0.25;0.8513888888888889
-0.3;-0.175;-0.7;-0.2;0.7927083333333333;0.27708333333333335;0.8055555555555556
0.0;-0.45;0.25;0.0;0.5114583333333333;0.353125;0.37916666666666665
0.0;0.25;0.225;0.0;0.5583333333333333;0.20520833333333333;0.4041666666666667
0.0;0.575;-0.625;0.0;0.48541666666666666;0.09583333333333334;0.7694444444444445
0.375;0.375;0.25;0.25;0.14791666666666667;0.14375;0.3763888888888889
0.0;0.375;0.675;0.0;0.4479166666666667;0.13958333333333334;0.19305555555555556
0.0;-0.4;0.175;0.0;0.5760416666666667;0.36875;0.46111111111111114
0.525;0.625;-0.475;0.35;0.09166666666666666;0.17916666666666667;0.7236111111111111
0.0;-0.175;-0.175;0.0;0.47604166666666664;0.265625;0.6
0.0;0.375;0.0;0.0;0.5666666666666667;0.153125;0.5166666666666667
0.0;0.0;0.0;0.0;0.47708333333333336;0.26666666666666666;0.5194444444444445
-0.225;0.175;-0.55;-0.175;0.7;0.19791666666666666;0.7361111111111112
0.175;0.175;0.0;0.0;0.409375;0.21041666666666667;0.46944444444444444
0.0;0.5;0.0;0.0;0.5375;0.11979166666666667;0.5236111111111111
0.0;0.325;0.0;0.0;0.46979166666666666;0.15833333333333333;0.5222222222222223
0.225;0.225;0.0;0.175;0.26979166666666665;0.18854166666666666;0.49166666666666664
-0.2;0.35;-0.325;-0.175;0.6489583333333333;0.15520833333333334;0.6666666666666666
0.0;0.175;0.0;0.0;0.503125;0.22916666666666666;0.5263888888888889
0.0;0.175;0.175;0.0;0.45416666666666666;0.234375;0.41944444444444445
0.0;0.0;-0.175;0.0;0.48541666666666666;0.26458333333333334;0.5597222222222222
-0.225;-0.75;-0.3;-0.175;0.671875;0.44375;0.6055555555555555
-0.525;0.0;-0.65;-0.35;1.0;0.25;0.7805555555555556
0.0;0.175;0.175;0.0;0.4583333333333333;0.228125;0.42777777777777776
0.0;-0.325;0.175;0.0;0.509375;0.25;0.4222222222222222
0.0;0.575;0.175;0.0;0.5583333333333333;0.09583333333333334;0.4236111111111111
0.0;0.0;0.0;0.0;0.42604166666666665;0.2375;0.5069444444444444
-0.175;-0.4;-0.325;0.0;0.56875;0.340625;0.6319444444444444
0.375;0.0;-0.75;0.25;0.12083333333333333;0.24166666666666667;0.8097222222222222
-0.175;0.25;0.175;0.0;0.5583333333333333;0.19791666666666666;0.43194444444444446
0.0;-0.5;0.2;0.0;0.459375;0.4395833333333333;0.4263888888888889
-0.175;-0.2;-0.225;0.0;0.5989583333333334;0.303125;0.6
-0.4;0.0;0.0;-0.25;0.878125;0.23854166666666668;0.5847222222222223
-0.25;0.0;-0.725;-0.175;0.7416666666666667;0.22291666666666668;0.8305555555555556
-0.475;0.0;-0.3;-0.325;0.9635416666666666;0.25;0.5972222222222222
0.375;0.525;-0.425;0.25;0.128125;0.10520833333333333;0.6902777777777778
-0.3;-0.275;0.0;-0.2;0.7145833333333333;0.31145833333333334;0.5138888888888888
-0.45;0.425;-0.35;-0.3;0.9333333333333333;0.13125;0.6597222222222222
-0.175;0.325;0.55;-0.175;0.6760416666666667;0.16354166666666667;0.25
-0.3;0.175;-0.175;-0.2;0.7739583333333333;0.209375;0.5569444444444445
0.0;0.0;-0.175;0.0;0.4895833333333333;0.259375;0.5597222222222222
-0.175;0.175;0.0;0.0;0.5822916666666667;0.20729166666666668;0.5055555555555555
-0.175;0.175;-0.55;-0.175;0.6822916666666666;0.215625;0.7263888888888889
0.4;0.0;0.175;0.25;0.134375;0.2520833333333333;0.42777777777777776
0.175;-0.65;0.0;0.0;0.35520833333333335;0.4125;0.5777777777777777
0.0;0.0;0.2;0.0;0.4875;0.259375;0.4375
0.2;0.0;0.175;0.175;0.31145833333333334;0.2375;0.4444444444444444
0.0;0.0;0.175;0.0;0.440625;0.275;0.45416666666666666
0.0;0.0;0.0;0.0;0.5364583333333334;0.253125;0.4930555555555556
0.0;0.275;0.0;0.0;0.48854166666666665;0.18229166666666666;0.4791666666666667
0.425;0.25;0.7;0.275;0.08333333333333333;0.16770833333333332;0.1986111111111111
0.25;-0.225;0.0;0.175;0.2677083333333333;0.25;0.5041666666666667
0.0;-0.375;0.25;0.0;0.5677083333333334;0.35208333333333336;0.38333333333333336
-0.425;0.45;-0.275;-0.275;0.9104166666666667;0.128125;0.6277777777777778
0.3;0.3;0.0;0.2;0.19270833333333334;0.16354166666666667;0.48194444444444445
0.0;0.5;0.175;0.0;0.546875;0.11770833333333333;0.45555555555555555
-0.175;0.0;-0.7;0.0;0.60625;0.240625;0.8097222222222222
0.0;0.175;0.625;0.0;0.4979166666666667;0.19166666666666668;0.2222222222222222
-0.275;0.175;-0.175;-0.175;0.7739583333333333;0.20520833333333333;0.5569444444444445
0.0;-0.175;-0.65;0.0;0.4375;0.3020833333333333;0.6958333333333333
0.4;0.225;0.0;0.275;0.08854166666666667;0.17395833333333333;0.49444444444444446
0.525;0.0;0.0;0.35;0.0;0.25;0.5111111111111111
0.2;0.2;-0.375;0.175;0.3177083333333333;0.2;0.6694444444444444
-0.175;0.2;-0.825;-0.175;0.6739583333333333;0.18541666666666667;0.875
0.0;0.175;0.525;0.0;0.4979166666666667;0.22916666666666666;0.1597222222222222
0.175;0.35;0.0;0.0;0.42916666666666664;0.14791666666666667;0.48333333333333334
0.275;0.325;0.2;0.175;0.25104166666666666;0.18645833333333334;0.42777777777777776
0.0;0.0;0.0;0.0;0.5302083333333333;0.2520833333333333;0.49027777777777776
0.0;0.0;0.0;0.0;0.44375;0.2375;0.5152777777777777
0.175;0.0;0.175;0.0;0.41354166666666664;0.2625;0.4638888888888889
-0.225;0.45;0.525;-0.175;0.7208333333333333;0.1375;0.2569444444444444
0.25;0.175;-0.25;0.175;0.2552083333333333;0.22291666666666668;0.6138888888888889
0.0;-1.0;0.0;0.0;0.4427083333333333;0.47708333333333336;0.4097222222222222
0.425;0.35;0.45;0.275;0.07395833333333333;0.14479166666666668;0.30972222222222223
0.0;0.0;0.25;0.0;0.45208333333333334;0.22604166666666667;0.39166666666666666
0.0;-0.525;-0.4;0.0;0.46875;0.3927083333333333;0.7027777777777777
0.35;0.275;-0.175;0.225;0.14895833333333333;0.16770833333333332;0.6069444444444444
0.375;0.225;-0.175;0.25;0.16145833333333334;0.1875;0.5263888888888889
0.225;-0.175;-0.425;0.175;0.3145833333333333;0.27395833333333336;0.7180555555555556
0.0;-0.4;0.175;0.0;0.546875;0.359375;0.42083333333333334
-0.2;-0.175;0.175;-0.175;0.7375;0.27291666666666664;0.4583333333333333
0.0;0.475;0.675;0.0;0.4354166666666667;0.12291666666666666;0.21388888888888888
-0.175;0.175;0.175;0.0;0.571875;0.2125;0.45416666666666666
0.0;-0.175;-0.25;0.0;0.4270833333333333;0.30625;0.5819444444444445
-0.175;0.325;-0.65;-0.175;0.6416666666666667;0.16041666666666668;0.7833333333333333
-0.175;0.175;0.175;-0.175;0.6177083333333333;0.19375;0.45555555555555555
0.0;0.0;0.25;0.0;0.4979166666666667;0.24479166666666666;0.39166666666666666
-0.25;-0.275;0.0;-0.175;0.7416666666666667;0.32083333333333336;0.5291666666666667
0.0;0.55;0.25;0.0;0.43854166666666666;0.09583333333333334;0.3888888888888889
-0.175;-0.175;-0.175;0.0;0.590625;0.290625;0.5430555555555555
-0.175;-0.625;-0.45;-0.175;0.6833333333333333;0.42083333333333334;0.7138888888888889
0.0;0.0;0.0;0.0;0.5385416666666667;0.24479166666666666;0.5222222222222223
-0.3;-0.4;-0.4;-0.2;0.7197916666666667;0.34479166666666666;0.6652777777777777
0.3;0.4;-0.6;0.2;0.22083333333333333;0.159375;0.7986111111111112
0.0;0.0;0.175;0.0;0.565625;0.23125;0.41388888888888886
-0.175;0.175;0.175;0.0;0.571875;0.21354166666666666;0.45
0.0;-0.525;-0.4;0.0;0.503125;0.37395833333333334;0.6319444444444444
-0.3;0.0;0.0;-0.2;0.8802083333333334;0.23854166666666668;0.6041666666666666
0.0;0.175;-0.3;0.0;0.53125;0.215625;0.6291666666666667
-0.275;0.0;0.925;-0.175;0.7791666666666667;0.25;0.10277777777777777
0.0;-0.175;-0.575;0.0;0.5260416666666666;0.27708333333333335;0.7736111111111111
0.175;0.425;0.925;0.0;0.40729166666666666;0.14583333333333334;0.09722222222222222
0.0;0.175;0.175;0.0;0.446875;0.22395833333333334;0.4263888888888889
0.425;0.375;-0.25;0.275;0.06354166666666666;0.12708333333333333;0.6069444444444444
-0.175;0.45;0.35;0.0;0.5979166666666667;0.12916666666666668;0.3277777777777778
-0.45;0.4;0.0;-0.3;0.921875;0.15416666666666667;0.49444444444444446
0.0;0.0;-0.175;0.0;0.5416666666666666;0.25104166666666666;0.5388888888888889
-0.525;0.0;0.0;-0.35;1.0;0.25;0.5305555555555556
-0.275;0.175;-0.175;-0.175;0.7760416666666666;0.2;0.5430555555555555
0.0;0.225;0.225;0.0;0.428125;0.18645833333333334;0.39166666666666666
0.0;0.45;0.325;0.0;0.5604166666666667;0.13333333333333333;0.35
0.425;0.0;-0.35;0.275;0.08125;0.25;0.6625
0.175;-0.2;0.0;0.0;0.4125;0.315625;0.475
0.0;0.0;0.175;0.0;0.509375;0.2625;0.46944444444444444
0.0;0.0;0.0;0.0;0.5364583333333334;0.25104166666666666;0.5
0.175;0.175;0.525;0.0;0.46041666666666664;0.2375;0.1597222222222222
-0.525;0.0;-0.275;-0.35;1.0;0.25;0.6263888888888889
0.3;0.0;0.175;0.2;0.20833333333333334;0.23958333333333334;0.42083333333333334
0.0;0.0;0.0;0.0;0.4822916666666667;0.24895833333333334;0.4708333333333333
0.475;0.575;-0.325;0.3;0.04791666666666667;0.09583333333333334;0.6513888888888889
-0.45;0.175;0.375;-0.3;0.8833333333333333;0.2125;0.31666666666666665
-0.175;0.275;-0.625;-0.175;0.6520833333333333;0.16979166666666667;0.7847222222222222
0.0;0.175;0.2;0.0;0.46041666666666664;0.228125;0.4027777777777778
0.0;-0.35;-0.25;0.0;0.5385416666666667;0.321875;0.6791666666666667
0.0;0.0;0.475;0.0;0.44895833333333335;0.2635416666666667;0.2902777777777778
-0.425;0.3;0.35;-0.275;0.90625;0.18229166666666666;0.32916666666666666
0.0;0.175;0.375;0.0;0.44166666666666665;0.21458333333333332;0.3402777777777778
0.2;0.175;0.175;0.175;0.3333333333333333;0.22604166666666667;0.4527777777777778
0.0;0.2;0.175;0.0;0.4354166666666667;0.18958333333333333;0.4083333333333333
0.175;0.3;-0.45;0.175;0.35625;0.16354166666666667;0.7013888888888888
0.25;0.175;-0.25;0.175;0.24895833333333334;0.22604166666666667;0.6138888888888889
0.0;0.0;0.175;0.0;0.5083333333333333;0.25416666666666665;0.44166666666666665
0.525;0.0;-0.175;0.35;0.0;0.25;0.5625
0.0;-0.275;0.0;0.0;0.51875;0.321875;0.49583333333333335
0.3;-0.175;-0.275;0.2;0.209375;0.2791666666666667;0.6263888888888889
-0.3;-0.175;0.8;-0.2;0.7208333333333333;0.2916666666666667;0.19722222222222222
-0.25;0.0;0.0;-0.175;0.703125;0.25;0.5180555555555556
